|AAAAAAAAAAAAEDW|PREF_B|Active|ZoIMyEQXFUFA AKdGK GncU|PCX|5205|426204593|1927-12-11|1937-03-06|0.24|1|0|2006-03-31 19:58:43|9999-12-31
|AAAAAAAAAAAAAIS|COMMON|Active|DoUHPXNagYbJFihBJ|NYSE|5073|489416917|1963-07-18|1937-03-20|2.06|0|0|1968-03-13 18:16:51|1968-09-17 15:24:24
|AAAAAAAAAAAAAJW|COMMON|Active|SIZtNHASIHWRTxtNBhWrtAdQjyzIqJHHgoFNNkWCATdFbLEQaADx IOJvIUtDHCN|NASDAQ|5073|25077084|1918-09-06|1929-10-11|0.58|0|0|1968-09-17 15:24:24|1969-06-19 12:04:30
|AAAAAAAAAAAAALS|PREF_B|Active|TDuaYSLgUJrZKfXTbcoIEAeThDRPtCvmoQCvwFLOSlPUGRrgPzUEEGkXmQMF YXeRW|NASDAQ|5074|657027330|1896-07-20|1946-08-06|2.54|0|0|1969-06-19 12:04:30|1970-03-23 23:10:58
|AAAAAAAAAAAAANX|COMMON|Active|pyzMUAYFXIjUJyaJA|PCX|5074|312130070|1939-05-12|1876-05-11|0.35|0|0|1970-03-23 23:10:58|1973-06-30 11:13:10
|AAAAAAAAAAAAAWK|COMMON|Active|HIqVKtLUGYhjFPJeaWUcHj eDABFQ|NASDAQ|5074|416889888|1874-04-01|1922-06-15|0.81|0|0|1973-06-30 11:13:10|1990-06-28 16:53:47
|AAAAAAAAAAAACOZ|COMMON|Active|mjnHHuMARFCQUnCpMITsEAspPoLUEr|NASDAQ|5074|17595198|1981-06-29|1981-12-25|1.87|0|0|1990-06-28 16:53:47|1993-03-29 20:24:57
|AAAAAAAAAAAACVW|PREF_A|Active|yTHgFFVYRLchSZsnAGCTjKyfRwLBrMNCfUnUrITQDsfFYKwCQwpNtIebC|AMEX|5074|559599324|1927-03-16|1988-08-16|0.89|0|0|1993-03-29 20:24:57|1999-12-30 12:22:48
|AAAAAAAAAAAAAIS|COMMON|Inactive|DoUHPXNagYbJFihBJ|NYSE|5074|489416917|1994-05-08|1960-11-17|2.06|1|0|1999-12-30 12:22:48|9999-12-31
|AAAAAAAAAAAAAIW|COMMON|Active|zylTVBuRcAaOYNPveEMtrYeWz|PCX|5211|767238538|1965-02-26|1921-10-24|2.82|0|0|1968-03-15 11:57:21|1970-03-19 11:33:44
|AAAAAAAAAAAAANY|COMMON|Active|HFGFfNacaGYJNER|NASDAQ|5211|820734280|1880-02-25|1860-07-01|1.83|0|0|1970-03-19 11:33:44|1970-06-19 18:53:07
|AAAAAAAAAAAAAOP|COMMON|Active|kTZCVeWkyl iIFQsHlEvRT AwGYYfbnMWmSPjmlDtXKVEhGIdSDxUkGgjHksLAaCGrA|NASDAQ|5211|414494960|1962-10-20|1956-09-17|2.54|0|0|1970-06-19 18:53:07|1977-12-30 11:24:25
|AAAAAAAAAAAABID|COMMON|Active|XuOwtTGMcokaBEAOecNkPHJGnbLAxpERAUwTKrnQIFtEMtRg|AMEX|5211|307755983|1920-09-22|1896-04-30|0.66|0|0|1977-12-30 11:24:25|1980-03-31 00:18:52
|AAAAAAAAAAAABNX|COMMON|Active|QJVUfWvFeHEyAGVbqnaxFYILulTzvirJbHTfJRjWC|NASDAQ|5211|777202443|1936-08-02|1921-05-21|0.30|0|0|1980-03-31 00:18:52|1981-06-27 21:23:21
|AAAAAAAAAAAABRO|COMMON|Active|GMATsYDzL KZNxBsNCQJBqRnIIVrQ|NYSE|5211|252560421|1911-03-22|1952-05-08|2.33|0|0|1981-06-27 21:23:21|1984-06-27 05:05:14
|AAAAAAAAAAAABZH|COMMON|Active|FWkJExsIjPZKTaEnvSRSpHwoYReQkmFafbBRdkvSVZX YFIDrMhmPYxdOgBus|AMEX|5211|632183139|1897-03-27|1968-04-14|1.35|0|0|1984-06-27 05:05:14|1987-12-31 15:49:44
|AAAAAAAAAAAACIH|COMMON|Active|fOYNaaICufDJMbI|AMEX|5211|63981643|1978-06-20|1926-03-12|2.60|0|0|1987-12-31 15:49:44|1989-03-28 15:13:17
|AAAAAAAAAAAACLL|PREF_A|Active|HTLMHuQMLYaWDoMVeiw|NASDAQ|5211|937497762|1870-04-15|1853-09-09|2.21|0|0|1989-03-28 15:13:17|2009-12-31 00:10:24
|AAAAAAAAAAAAENR|PREF_A|Active|MPwSKmoNE JDByUrSGRBDMA|NYSE|5211|666224929|1872-04-01|1997-01-16|2.76|1|0|2009-12-31 00:10:24|9999-12-31
|AAAAAAAAAAAAAIP|PREF_A|Active|VLJuayXPOVBEIIIKKKEOSoyydCZfnakASxZeEXv|NYSE|5198|855682140|1966-11-01|1923-02-24|1.11|1|0|1968-03-19 22:04:40|9999-12-31
|AAAAAAAAAAAAAIT|COMMON|Active|ktUJrKWeUxGFAlaIOAJ xcOLYUQXFF|AMEX|5218|438801221|1950-12-11|1921-03-27|0.83|0|0|1968-03-20 16:43:45|1969-03-19 06:54:45
|AAAAAAAAAAAAALH|COMMON|Active|fOkkJgNavhSPwFOREaovINEOiuMLDgyPiaRCRVMmGFSLZVCkAMBGhkkMoLArKhRHPji|NYSE|5218|96211960|1891-05-09|1882-12-06|2.99|0|0|1969-03-19 06:54:45|1972-09-26 23:03:03
|AAAAAAAAAAAAAIT|COMMON|Inactive|ktUJrKWeUxGFAlaIOAJ xcOLYUQXFF|AMEX|5218|438801221|1954-11-02|1923-12-25|0.83|0|0|1972-09-26 23:03:03|1978-03-28 06:40:59
|AAAAAAAAAAAABIS|PREF_B|Active|KvXbSafpBD iGexsYQIwBSMmZwPlIRKZGpy|NASDAQ|5218|871358882|1858-10-06|1861-05-04|0.82|1|0|1978-03-28 06:40:59|9999-12-31
|AAAAAAAAAAAAAII|PREF_A|Active|HfDBnIJFfQPOgGE ZEGINwmywRNdkCkpgryEfrpRsDuGtBVKyQIWpJSXFb|PCX|5225|378701800|1927-04-07|1898-11-29|1.79|0|0|1968-03-22 16:57:16|1969-09-16 09:29:23
|AAAAAAAAAAAAAMM|COMMON|Active|NRkNraQpLgTGsOXfFcvYNsUWTKZcWDKVGVWPHPVrdEO|AMEX|5225|111844137|1923-08-26|1952-09-15|0.02|0|0|1969-09-16 09:29:23|1975-12-28 13:12:41
|AAAAAAAAAAAABDD|COMMON|Active|oVZGUHvpTCSeTlJCFOLPPrhIPEIKBVROKaqJGmxQdCNQUUVmV|AMEX|5226|993147712|1929-05-31|1940-01-05|2.55|0|0|1975-12-28 13:12:41|1976-09-28 06:07:50
|AAAAAAAAAAAABEW|COMMON|Active|pgyjSZKTUaKsnMVHmRsyjBjSYrWVDwwW|PCX|5226|724350188|1883-06-05|1879-02-26|2.51|0|0|1976-09-28 06:07:50|1976-09-30 13:56:31
|AAAAAAAAAAAABEV|COMMON|Active|JCtZkjmeUSx|NYSE|5226|905858278|1912-12-19|1917-05-11|0.27|0|0|1976-09-30 13:56:31|1977-06-26 12:10:41
|AAAAAAAAAAAABHA|COMMON|Active|AvxkmCnFtxKQCpBxoTJjmYposprlujdDETQ|AMEX|5226|56860018|1880-02-18|1865-06-26|0.61|0|0|1977-06-26 12:10:41|1978-06-27 17:07:46
|AAAAAAAAAAAABJS|COMMON|Active|dlCwbFDrZKDRBcDYALJXYl|PCX|5226|209150220|1935-10-03|1893-08-11|2.79|1|0|1978-06-27 17:07:46|9999-12-31
|AAAAAAAAAAAAAIM|COMMON|Active|MMvGMjEzmfbJsBOWnWNFpZLaZsRRxiOVYieYVwrZDl|NASDAQ|5195|400817532|1883-06-25|1966-01-24|2.92|0|0|1968-03-23 21:15:43|1968-06-17 06:24:16
|AAAAAAAAAAAAAJB|COMMON|Active|bQiPAhBJXYqJnNhIugWOBQZRI|NASDAQ|5195|769161945|1918-07-31|1954-03-13|0.41|0|0|1968-06-17 06:24:16|1973-12-26 14:11:27
|AAAAAAAAAAAAAXY|COMMON|Active|mpDRMvpCUzFALHBkMSTCfAW PHFBAWwIVP BJFUayt|AMEX|5195|890742033|1867-04-21|1884-06-10|1.69|0|0|1973-12-26 14:11:27|1981-06-27 06:17:13
|AAAAAAAAAAAABRI|COMMON|Active|bYfPQqevmBrzaaZbMSDmODdMqoR|AMEX|5195|883247168|1979-08-04|1863-07-03|2.96|0|0|1981-06-27 06:17:13|1981-09-27 13:46:14
|AAAAAAAAAAAABRZ|COMMON|Active|NMrwCIlYkkBr|PCX|5195|161301880|1891-12-28|1906-10-09|1.08|0|0|1981-09-27 13:46:14|1990-09-29 07:18:04
|AAAAAAAAAAAACPD|COMMON|Active|ggnqKpgQUMLZGRqagQJJAtemgaUGgHVBcoSL|NASDAQ|5195|586163825|1974-03-03|1921-07-28|2.85|0|0|1990-09-29 07:18:04|1994-12-31 15:42:26
|AAAAAAAAAAAADAS|COMMON|Active|CLQIqGqlZEuNDCmIzaiUpFyCU|NASDAQ|5196|278823880|1988-06-05|1880-06-02|0.10|1|0|1994-12-31 15:42:26|9999-12-31
|AAAAAAAAAAAAAIQ|PREF_A|Active|QQYPOWlkJNm|AMEX|5155|990965732|1907-10-05|1919-07-14|1.49|0|0|1968-03-24 10:28:07|1972-06-25 03:22:48
|AAAAAAAAAAAAATW|COMMON|Active|ldNTFuFZXKEwVIlTUuDupGqpbf eghECeJSCKPMxOVSVO|AMEX|5155|573522256|1896-05-01|1944-07-28|2.40|0|0|1972-06-25 03:22:48|1980-03-29 04:45:07
|AAAAAAAAAAAABOB|COMMON|Active|wdMbBrTIMSFUEibVELwMdvRHODoDWTFj|AMEX|5156|993835574|1929-07-22|1858-11-20|2.07|0|0|1980-03-29 04:45:07|1983-06-29 13:10:45
|AAAAAAAAAAAABWN|COMMON|Active|NFEYvCXZIOybPCNPgPrCELLJJXPdiHszIAoWlFkykLxUXKArnsYLLv|NASDAQ|5156|33485548|1859-02-16|1860-10-21|1.30|0|0|1983-06-29 13:10:45|1983-09-27 04:24:27
|AAAAAAAAAAAABXK|COMMON|Active|SyXZMFOxSHM|NYSE|5156|243698261|1910-11-11|1869-12-22|1.96|0|0|1983-09-27 04:24:27|2002-03-31 05:26:34
|AAAAAAAAAAAADTU|COMMON|Active|VBbMRWM LAneUIymgIzAtKDyCySwB|NASDAQ|5156|295536112|1891-05-28|2000-10-11|1.86|0|0|2002-03-31 05:26:34|2016-03-30 09:20:24
|AAAAAAAAAAAAFEB|COMMON|Active|JPGmFwgIfNRsfQUivLHBMUlrKj|AMEX|5156|733897822|1985-01-26|1853-10-31|1.69|1|0|2016-03-30 09:20:24|9999-12-31
|AAAAAAAAAAAAAIJ|COMMON|Active|TqsNMBKKvavUKQVXRmQuABShDFUFmobFMdteJZORdUfITOCEQUebDo|NYSE|5145|934220320|1860-11-07|1887-09-14|2.28|0|0|1968-03-26 00:29:46|1971-06-27 05:12:30
|AAAAAAAAAAAAARG|PREF_A|Active|gIOMzwgzcfMSfpTGejOoKPydy iVdhTzcuk|NYSE|5145|320098358|1933-05-28|1864-10-08|2.00|0|0|1971-06-27 05:12:30|1972-03-22 08:13:20
|AAAAAAAAAAAAATB|COMMON|Active|IkExLMeIpCfbUGNdVPmlSvHjJAGSFEzmCsYlMAu|PCX|5145|995962191|1861-12-22|1864-05-05|2.95|0|0|1972-03-22 08:13:20|1973-09-22 16:01:02
|AAAAAAAAAAAAAWY|COMMON|Active|UKhjSPOORhvqaVVS SlJhIvgeEpUTEFLZEgrNGTPQ|NASDAQ|5145|875975633|1892-12-12|1904-12-08|0.63|0|0|1973-09-22 16:01:02|1978-03-31 15:47:44
|AAAAAAAAAAAABIQ|COMMON|Active|ZjGlCsdHNnuPgzcukEoVTJAmRzqMacm CUTeOgObLVblIbBJVynbsbzEOdzYd GogC|PCX|5145|635064709|1971-07-16|1915-05-19|2.19|0|0|1978-03-31 15:47:44|1988-03-29 02:01:20
|AAAAAAAAAAAACIQ|COMMON|Active|nMPURSsCqtZKVYyXdUIoLPLlNmnqCxEjVCbCBxlMdaIzgpoap|NASDAQ|5145|757990605|1940-12-05|1878-06-28|0.80|0|0|1988-03-29 02:01:20|1993-06-30 12:40:06
|AAAAAAAAAAAACWW|COMMON|Active|nlACiXNoJuGBHUTaWCtwBEcrHWbcbdZH|NASDAQ|5145|993143433|1878-10-19|1976-10-15|0.42|0|0|1993-06-30 12:40:06|1994-06-30 13:41:20
|AAAAAAAAAAAACZC|COMMON|Active|xiYVTQPTgKeCKJRIcQ|AMEX|5145|240306113|1868-08-07|1933-08-29|2.13|0|0|1994-06-30 13:41:20|1997-12-31 20:22:11
|AAAAAAAAAAAADIG|COMMON|Active|ImwfBmbkCpFrVufOYYYIoXbbMJKEDkGmxqOFPSBRnBXp|AMEX|5145|263820449|1970-05-27|1874-05-20|0.78|1|0|1997-12-31 20:22:11|9999-12-31
|AAAAAAAAAAAAAJD|COMMON|Active|OStNwLwpIlLRvMVQEGigfSHHsYzqKWRpyXIXiAcOH|NASDAQ|5216|364968850|1901-08-26|1966-11-08|0.93|0|0|1968-06-14 20:30:54|1968-09-21 12:24:12
|AAAAAAAAAAAAAKC|COMMON|Active|SLiEUHUTamuPJbxzYEHVhiNRqzGJZUAOrqyIXi nkQETibrFhKOVIBQiCFGTd|NYSE|5216|673151898|1952-03-18|1897-02-12|1.84|0|0|1968-09-21 12:24:12|1974-06-28 14:48:40
|AAAAAAAAAAAAAYS|PREF_B|Active|TGPuomQnGWaUZvxYIVcuWyYKLDUonXuCDxDHTLrVHRXLKQjGTS ch|PCX|5216|599912318|1915-05-24|1867-05-13|0.55|0|0|1974-06-28 14:48:40|1979-03-31 21:15:23
|AAAAAAAAAAAABLL|PREF_C|Active|URmfHzITOziRb|NYSE|5216|148895121|1977-10-20|1938-10-12|2.73|0|0|1979-03-31 21:15:23|1987-06-29 09:42:08
|AAAAAAAAAAAACHB|COMMON|Active|L kMpMOGEPowyWtJSXQUuCDGBJTVTjpqhBOBozMSgBvWSfeNoPdVfTe|NYSE|5216|36654810|1893-01-31|1861-06-13|0.35|0|0|1987-06-29 09:42:08|1988-12-31 15:26:02
|AAAAAAAAAAAACKW|COMMON|Active|BPLquCMJyL tNRPBEHCXVimpYKxNBFSMZ|NYSE|5217|12097596|1902-11-17|1939-04-15|2.69|0|0|1988-12-31 15:26:02|1995-03-31 11:15:22
|AAAAAAAAAAAADBB|COMMON|Active|SUzvzBM RkCFFVeqInXnNEpARo yAtvvOVOCiQiAAHhULaLOJtBFS|NASDAQ|5217|952785243|1939-06-20|1987-05-01|0.75|0|0|1995-03-31 11:15:22|2002-06-29 05:33:15
|AAAAAAAAAAAADUA|COMMON|Active|rC MKIqfOvABtWyhSTGoBWZQbOfyCIRBPsgLCp|AMEX|5217|804917937|1977-11-22|1855-07-11|1.43|0|0|2002-06-29 05:33:15|2016-03-31 23:59:58
|AAAAAAAAAAAAFEH|COMMON|Active|kjeMzytTmYU MjcOZdUnHRuLrx IgyiYEBpQASfJ|AMEX|5217|572485224|1896-10-27|1995-04-25|0.21|1|0|2016-03-31 23:59:58|9999-12-31
|AAAAAAAAAAAAAHG|COMMON|Active|YYVfwPqJeDLuMPucBgZsWayATxUPhIJU|PCX|5151|76607741|1907-03-29|1872-09-18|2.90|0|0|1968-06-20 09:15:06|1969-06-14 08:02:37
|AAAAAAAAAAAAALR|COMMON|Active|ijgtGC SyORtQWbTWUURwuU uSQZeMFCRSMHZpoIuCMEJYzPObrfSvCU|AMEX|5151|71408293|1900-04-17|1856-11-07|2.77|0|0|1969-06-14 08:02:37|1969-09-19 07:20:57
|AAAAAAAAAAAAAMU|PREF_A|Active|KoZCzyEDPSBmyyAA MhvfcNPTIFyauvmWiXEglfgqhTTUQUwnzXzTPKBJVEUYrDOA|AMEX|5151|54239020|1914-04-06|1865-10-18|0.29|0|0|1969-09-19 07:20:57|1969-12-21 14:49:17
|AAAAAAAAAAAAANE|COMMON|Active|UjKwRvNFMchzgPegSxbTutaLMVTZgbxOLFaDCuAjSHCBJiAMjVBnG|NASDAQ|5151|140408522|1879-11-06|1872-10-09|2.40|0|0|1969-12-21 14:49:17|1982-06-28 00:19:45
|AAAAAAAAAAAAAWB|COMMON|Active|dBVQRQYruDKTogNrCSDfVmityhmxIQitNYQNhDGOruok RQAIcrRwxPPGNxKOIQ|PCX|5151|235387807|1882-05-07|1969-12-04|0.27|0|0|1982-06-28 00:19:45|1983-03-31 05:29:17
|AAAAAAAAAAAABWA|COMMON|Active|szUjBMxyBZVIcNcUQRiKxEQlBudYfHRUYDmaKTroACoWMDjQuWwtojzltOvBIajmAL|AMEX|5151|312107077|1905-01-04|1867-10-27|2.52|0|0|1983-03-31 05:29:17|1984-06-28 04:42:49
|AAAAAAAAAAAABZJ|COMMON|Active|wCZIkLAoEWfBhzKe|AMEX|5151|607341714|1932-06-11|1903-06-29|0.93|0|0|1984-06-28 04:42:49|2000-09-29 04:13:18
|AAAAAAAAAAAADPQ|COMMON|Active|zLMugBiHsmSBOLChWLwOZGEqnvRLMgTFIjnHb umVGBYdiDUVWfQrS|NASDAQ|5152|924819140|1913-03-21|1921-03-06|1.83|0|0|2000-09-29 04:13:18|2004-12-31 17:29:35
|AAAAAAAAAAAAEAW|COMMON|Active|docOESLbLdPGE|PCX|5152|269836069|1970-08-03|1938-10-23|1.91|1|0|2004-12-31 17:29:35|9999-12-31
|AAAAAAAAAAAAAJO|COMMON|Active|QpNWvURADDBNNk BROgKyUPSjJYLBinPAUiLQj|PCX|5244|650719276|1852-12-21|1880-03-29|2.25|0|0|1968-06-20 12:43:37|1985-12-31 22:55:09
|AAAAAAAAAAAACCU|COMMON|Active|COtfcpTzDLWiIAXYv fgXKaByL|NYSE|5244|867135412|1869-02-03|1856-06-28|0.33|0|0|1985-12-31 22:55:09|1994-03-29 07:36:59
|AAAAAAAAAAAACYI|COMMON|Active|OeubpWoGVIwqJiYA BABtXxIrLcRhPHjWTjPwV|AMEX|5244|775785299|1910-06-13|1899-07-16|1.90|1|0|1994-03-29 07:36:59|9999-12-31
|AAAAAAAAAAAAAJM|COMMON|Active|FFZzrrEOWQCgHJJKUMLUHpISKfAzmYH|NASDAQ|5228|97062002|1923-04-13|1929-06-29|2.02|0|0|1968-06-23 03:56:00|1968-09-16 13:28:06
|AAAAAAAAAAAAAKE|PREF_C|Active|XGqsySKRdETzkjKBKVmIVYLoQrUDTdjZHQb|NYSE|5228|649171507|1944-11-07|1895-06-15|1.91|0|0|1968-09-16 13:28:06|1969-09-27 11:12:36
|AAAAAAAAAAAAAML|COMMON|Active|AURCIJMYOfgpqHUaTtNXmRHNekRJOWdTOnnyiUuxZXlBIBXBnXQQ IrGawcPnr|AMEX|5228|858867984|1947-11-10|1941-05-06|2.89|0|0|1969-09-27 11:12:36|1971-03-26 23:06:56
|AAAAAAAAAAAAAQL|PREF_A|Active|HKKGRDMUmPmhvJMCDG|NASDAQ|5228|82267729|1852-12-13|1955-09-13|0.13|0|0|1971-03-26 23:06:56|1975-12-27 17:54:08
|AAAAAAAAAAAABCQ|COMMON|Active|VkEBLJMPsumySqzBIWKbbwXkVOXWqMRMJw sQfvHQDiRhhttLAKPSZxkRNNeDdFFFzFSom|NYSE|5228|292890011|1867-03-19|1942-03-31|0.32|0|0|1975-12-27 17:54:08|1977-12-28 03:44:22
|AAAAAAAAAAAABIC|COMMON|Active|x JVNdiWiL IRIRHjrATGZl TPKGCrtpOIufONAvkIWoPiiTRoPVUQaSl|NYSE|5228|741357802|1940-10-30|1906-12-05|0.74|0|0|1977-12-28 03:44:22|1980-09-28 01:25:29
|AAAAAAAAAAAABPL|PREF_A|Active|jSjDCaTBmBGmBgcBXUiLCQyHNLSCeCPrmOPUqkha|AMEX|5228|22273656|1935-05-17|1962-07-14|2.88|0|0|1980-09-28 01:25:29|1992-03-31 11:38:34
|AAAAAAAAAAAACTM|COMMON|Active|kTKpORPSUwGHERpbaQHIPYSXLbRsqSTnSw|AMEX|5228|324760366|1975-05-09|1854-02-13|1.67|1|0|1992-03-31 11:38:34|9999-12-31
|AAAAAAAAAAAAAJL|COMMON|Active|jwMbpYlIPMzvbhruvZGESGLDFDFedUNugUgfGLNHwOYSWcT eCJ STFGOLSRmBHHF|PCX|5184|766768698|1912-10-02|1954-09-24|1.65|1|0|1968-06-23 23:48:05|9999-12-31
|AAAAAAAAAAAAAJT|COMMON|Active|iQwdyrBcGTdELpQcUHSivXNGaFIqpuAwaHjD|NYSE|5186|963227233|1879-12-09|1937-01-09|1.10|0|0|1968-09-15 21:39:05|1976-12-30 18:15:11
|AAAAAAAAAAAABFK|COMMON|Active|CoofDsGIrFaGJDKeJIxETENJNOFgsroMILjLqvvOzBZp  mWCrifDsalMFaTRHkVJdYLA|PCX|5186|678518327|1855-02-20|1899-01-20|2.38|0|0|1976-12-30 18:15:11|1982-03-30 21:06:49
|AAAAAAAAAAAABTE|COMMON|Active|IMykQqfqyTOAGPzWM MDtAugUOArycaDaef|NYSE|5186|372325481|1896-06-03|1965-04-13|0.65|0|0|1982-03-30 21:06:49|1983-09-28 07:25:46
|AAAAAAAAAAAABXL|PREF_B|Active|cAQKHFeUXSMnpRsRqkSKmDWZSIGwHIEFeKpdej|NASDAQ|5186|888736410|1927-06-29|1940-10-23|1.55|0|0|1983-09-28 07:25:46|1989-03-28 15:53:08
|AAAAAAAAAAAACLK|COMMON|Active|BTKzhHXhbSCVPdzAeVyCbxUCrO|AMEX|5186|935755912|1895-01-16|1868-12-25|0.28|1|0|1989-03-28 15:53:08|9999-12-31
|AAAAAAAAAAAAAJZ|COMMON|Active|UqRZSesbNtOANJMSylJAKODWgUkxQn|AMEX|5248|753881884|1917-01-18|1964-02-01|1.19|0|0|1968-09-20 08:49:36|1969-03-21 15:07:57
|AAAAAAAAAAAAAKY|COMMON|Active|trIZVxSSANDqMx  yDlyJDXMCEitdUUDD|AMEX|5248|620129301|1954-09-30|1892-10-19|2.98|0|0|1969-03-21 15:07:57|1970-06-30 23:59:58
|AAAAAAAAAAAAAON|COMMON|Active|xJBPMItFyMJLDjiLWaegGpxCNvfJpVwMQOJoF|PCX|5248|239047457|1879-03-06|1944-07-27|0.82|0|0|1970-06-30 23:59:58|1970-12-31 23:59:58
|AAAAAAAAAAAAAON|COMMON|Inactive|xJBPMItFyMJLDjiLWaegGpxCNvfJpVwMQOJoF|PCX|5248|239047457|1879-04-20|1944-12-20|0.82|0|0|1970-12-31 23:59:58|1974-12-31 18:57:59
|AAAAAAAAAAAABAG|COMMON|Active|yfPBXhRFguJHzmeWUOMpBYmFChuawPDPFGgyYDirDMGHlcy|NYSE|5248|542365920|1867-10-26|1852-12-29|2.50|0|0|1974-12-31 18:57:59|1976-12-29 23:52:01
|AAAAAAAAAAAABFL|PREF_B|Active|xLMDIeXMqsoVUXwiNcSETnVesKBQRvAfmPpGwcxCqPfOIUabsPLunlOLLVUqKRqnvsTH|PCX|5249|72976815|1867-02-22|1858-08-28|0.69|0|0|1976-12-29 23:52:01|1978-09-27 00:21:09
|AAAAAAAAAAAABJX|PREF_A|Active|wQrEKNPuLIfwmGHYCHSjJU|AMEX|5249|802605452|1891-02-07|1860-12-05|0.99|0|0|1978-09-27 00:21:09|1987-12-29 04:39:54
|AAAAAAAAAAAACHZ|COMMON|Active|MXpnPMffvReLHUqhVIJEUCgzIPrhGFndHOnH|NYSE|5249|279071178|1889-12-03|1880-10-21|1.05|0|0|1987-12-29 04:39:54|1990-06-30 00:48:18
|AAAAAAAAAAAACOY|COMMON|Active|pGhvAdGWN dDUnvWEPpkDLYoNW|AMEX|5249|560319697|1954-12-29|1857-03-24|0.75|1|0|1990-06-30 00:48:18|9999-12-31
|AAAAAAAAAAAAAKA|COMMON|Active|tRPPmsGPYyPBAAmYquKXCbFNbzYRtzSHuBrtiHXdVlESEg|NASDAQ|5222|928819999|1948-02-19|1934-08-19|2.47|0|0|1968-09-27 17:12:48|1972-09-24 16:45:33
|AAAAAAAAAAAAAUL|PREF_A|Active|GraeYARAAjOlQEIPJfckNmlRNiYXqKi|NASDAQ|5222|789928959|1952-10-30|1856-09-23|0.65|0|0|1972-09-24 16:45:33|1979-06-27 07:03:21
|AAAAAAAAAAAABMC|PREF_A|Active|eiwLVlcoNxaNyvSjYILFxVVkjzwhWNDNIvMuTwF FwK|NASDAQ|5222|806072286|1951-10-07|1912-11-23|1.64|1|0|1979-06-27 07:03:21|9999-12-31
|AAAAAAAAAAAAAKU|COMMON|Active|JEhYpEqBpaRMrxditslvNTUwrQAZBVjbsASTrEAWSrk EjVgxBH|NASDAQ|5229|393631259|1887-11-02|1879-07-09|0.31|0|0|1968-12-16 02:45:23|1969-06-29 00:54:05
|AAAAAAAAAAAAAME|PREF_A|Active|rVlufGZjAZcIJKDx EPhCtCBBYO|NYSE|5229|659462980|1925-07-05|1850-06-08|1.64|1|0|1969-06-29 00:54:05|9999-12-31
|AAAAAAAAAAAAAKM|COMMON|Active|UEsgAhkcEjVgFuVjOAEOAmFPmlJdbwzNollVpYWmHADdNnElopgR|AMEX|5262|911785616|1945-03-02|1933-05-05|0.78|0|0|1968-12-18 21:51:03|1970-12-22 09:20:48
|AAAAAAAAAAAAAPS|PREF_A|Active|iQoPfJKTflYIfhZpHNRyiTT|AMEX|5262|576483424|1903-07-24|1906-02-21|2.74|0|0|1970-12-22 09:20:48|1972-03-25 10:47:46
|AAAAAAAAAAAAATF|COMMON|Active|DmJrafrgXVKXiyYdoOL|AMEX|5262|299011303|1969-11-13|1908-03-20|0.24|0|0|1972-03-25 10:47:46|1974-03-26 02:58:23
|AAAAAAAAAAAAAYK|PREF_C|Active|ZvUaacoIdp|PCX|5262|539148450|1863-01-29|1910-02-27|2.58|0|0|1974-03-26 02:58:23|1979-03-27 09:45:30
|AAAAAAAAAAAABLR|COMMON|Active|UljDzxUIrXJxAMCENOnNTFUJpISbYQQTbJtCbQj|AMEX|5262|37207920|1863-04-16|1959-11-16|0.91|0|0|1979-03-27 09:45:30|2017-03-30 22:32:45
|AAAAAAAAAAAAFGQ|COMMON|Active|LffGN JLzEVMmtLwlGVRpzrWVwluPPwAVGyKNcpB|AMEX|5262|75941339|1994-08-06|1943-10-03|1.31|1|0|2017-03-30 22:32:45|9999-12-31
|AAAAAAAAAAAAAKN|COMMON|Active|sfbbndQRuSOfEHiMQJdoLimhPJmUtPLsGI|AMEX|5257|626361092|1875-09-11|1923-02-03|0.86|0|0|1968-12-21 10:56:35|1978-03-30 23:57:11
|AAAAAAAAAAAABIW|COMMON|Active|LDrBPNIvLKPMdETXZOLkCaPkRxM vJXDkZKGLqPeQlSqrSMBI UqMFdVX|NASDAQ|5257|938121034|1931-12-06|1966-04-29|1.48|0|0|1978-03-30 23:57:11|1982-06-29 12:57:24
|AAAAAAAAAAAABUE|COMMON|Active|yfJKpeOTtYmiMvYjA|NASDAQ|5257|2368033|1970-02-15|1850-01-01|2.84|0|0|1982-06-29 12:57:24|1988-06-28 07:33:43
|AAAAAAAAAAAACJQ|COMMON|Active|uzxrHkAPqcCzTSlpMLNWupLkFjD|NASDAQ|5257|575668106|1908-08-03|1917-03-31|0.65|0|0|1988-06-28 07:33:43|1999-09-29 05:05:45
|AAAAAAAAAAAAAKN|COMMON|Inactive|sfbbndQRuSOfEHiMQJdoLimhPJmUtPLsGI|AMEX|5257|626361092|1882-05-25|1942-02-27|0.86|0|0|1999-09-29 05:05:45|2017-06-30 09:01:27
|AAAAAAAAAAAAFHC|COMMON|Active|JxsaPOZBhpNnXKAMNYFFNZq vPsp SJUw|PCX|5257|815015172|2016-05-15|1958-12-21|0.08|1|0|2017-06-30 09:01:27|9999-12-31
|AAAAAAAAAAAAAKO|PREF_A|Active|moNbLAwOPeszpGQFtWKXDmDMAJFKoNLyVwWPspQiQEC|NYSE|5206|961716917|1864-04-25|1958-10-07|0.94|1|0|1968-12-23 00:46:26|9999-12-31
